rule_id	subgroup	kind	subject	requirement	profile	authority	authority_sha256	test_count
N1-PUBLIC-bcc2d357799fd3ad191f6292	S02	PUBLIC_DECLARATION	g009-public:Graph.neighbors	The public declaration Graph.neighbors in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph.neighbors	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-61af8b242b7fa8bd1cf90863	S02	PUBLIC_DECLARATION	g009-public:Graph.removeEdge	The public declaration Graph.removeEdge in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph.removeEdge	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-ccac446cf8d79c40de0790df	S02	PUBLIC_DECLARATION	g009-public:Graph.removeNode	The public declaration Graph.removeNode in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph.removeNode	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-4e490510f870d2bf7d42814b	S02	PUBLIC_DECLARATION	g009-public:Graph.shortestPathUnweighted	The public declaration Graph.shortestPathUnweighted in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph.shortestPathUnweighted	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	4
N1-PUBLIC-5a05900d78acb3e524d2d7f8	S02	PUBLIC_DECLARATION	g009-public:Graph.topologicalSort	The public declaration Graph.topologicalSort in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph.topologicalSort	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-ae9ebac1b97713a632985c1e	S02	PUBLIC_DECLARATION	g009-public:Graph<Int,Int>.directed	The public declaration Graph<Int,Int>.directed in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph<Int,Int>.directed	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	5
N1-PUBLIC-4aa0f06493e86adb56c8079a	S02	PUBLIC_DECLARATION	g009-public:Graph<Int,Int>.undirected	The public declaration Graph<Int,Int>.undirected in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Graph<Int,Int>.undirected	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-22c26982cc1432545fc1c1d5	S02	PUBLIC_DECLARATION	g009-public:Node.degree	The public declaration Node.degree in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node.degree	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-bf7dceb1586fe5c114befe86	S02	PUBLIC_DECLARATION	g009-public:Node.id	The public declaration Node.id in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node.id	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	2
N1-PUBLIC-615c5b83be5a795a0ded4c64	S02	PUBLIC_DECLARATION	g009-public:Node.replaceValue	The public declaration Node.replaceValue in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node.replaceValue	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-838dd9ce9c7d4802561be4fb	S02	PUBLIC_DECLARATION	g009-public:Node.value	The public declaration Node.value in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node.value	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	5
N1-PUBLIC-4c7f47db36995c4f4372eff9	S02	PUBLIC_DECLARATION	g009-public:Node<Int> value	The public declaration Node<Int> value in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node<Int> value	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	4
N1-PUBLIC-b488fadf0a52959be7770d95	S02	PUBLIC_DECLARATION	g009-public:Node<Int>.new	The public declaration Node<Int>.new in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Node<Int>.new	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	4
N1-PUBLIC-ec717beab3dbca61a1657d5c	S02	PUBLIC_DECLARATION	g009-public:Tree.addChild	The public declaration Tree.addChild in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Tree.addChild	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	4
N1-PUBLIC-9588e42be61d58972a70fbba	S02	PUBLIC_DECLARATION	g009-public:Tree.children	The public declaration Tree.children in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Tree.children	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	2
N1-PUBLIC-fb201d3d1bd10e90d34b341f	S02	PUBLIC_DECLARATION	g009-public:Tree.height	The public declaration Tree.height in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Tree.height	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-19582261bb422cee630b767f	S02	PUBLIC_DECLARATION	g009-public:Tree.lowestCommonAncestor	The public declaration Tree.lowestCommonAncestor in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Int64 payloads/nonnegative weights; 32 nodes/256 edges; authenticated owner/handle pairs; native paths/partitions; BFS current path; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Int64 payloads; 32 nodes/256 edges; authenticated handle/owner pair; no stale or foreign handle	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#g009-public:Tree.lowestCommonAncestor	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	2
