identity	name	module	layer	tier	rule_id	classification	reason
claim:ddd75188695701aa50db12fa	clamp	std.math	STDLIB	STABLE_1_0	N1-PUBLIC-030d65af32c91587755ef389	NORMATIVE_STABLE_PROFILE	Literal Int64/binary64 operands; at most 128 complete statements; independent arithmetic trace and return matrix
claim:de9488198c88a7f95371751a	Text.replaceAll	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-08bb98b2e6a42bc992dd4ef3	NORMATIVE_STABLE_PROFILE	replaceAll(Text,Text); 4096 output bytes; non-overlapping; ; owned caller workspace; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:df4f0148b2440ecd656bf01f	connectedComponents	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-473713f3e73483e249a1049a	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Graph.connectedComponents; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e1043152c29f090c6eeb1943	equals	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-1316009d4034edcfd974d140	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Int.equals; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e1282f512e9258c2f1e099b7	addChild	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-968454974d28c8031c5e693f	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Tree.addChild; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e15da49ba928c94d5643b708	min	std.math	STDLIB	STABLE_1_0	N1-PUBLIC-1d86b587e2f8948f466bd888	NORMATIVE_STABLE_PROFILE	Literal Int64/binary64 operands; at most 128 complete statements; independent arithmetic trace and return matrix
claim:e1694ab28375fdf523789369	Table	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-c2c276f46656f941ebb10145	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Table.join,g010-public:Table.validate,g010-public:Table.invalidRows,g010-public:Table.groupBy,g010-public:Table.groupBy.next,g010-public:Table.groupBy.sink,g010-public:Table.fromColumns,g010-public:Table.rowCount,g010-public:Table.columnCount,g010-public:Table.select,g010-public:Table.filter,g010-public:Table.sortBy; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e1e12033665161272e214426	toTuple	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-5f9b505e82a4a22e2ff794c9	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Row.toTuple; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e21a03c4a4d252ce269a85bb	Text.normalizeWhitespace	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-d5e2955054baf67c3f99c080	NORMATIVE_STABLE_PROFILE	normalizeWhitespace(); 4096 output bytes; ASCII whitespace; ; owned caller workspace; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e28c6ed1f7608e0e538cd4e2	Text.normalizeNewlines	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-0648b347872db6e4cc9b3897	NORMATIVE_STABLE_PROFILE	normalizeNewlines(); 4096 output bytes; CRLF/CR to LF; ; owned caller workspace; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e2f8aa80437d021072f2d498	entries	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-8ac1423d16bf585ff10a9e40	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Dict.entries; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e373f34ea6d115dc9edf77b3	confirmSecret	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-f13140bbd87f00f9721ee8db	NORMATIVE_STABLE_PROFILE	Contextual alias for g170-scan:confirmSecret; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed.
claim:e3a8de44c8db1736ddaf18ce	isSquare	builtin.Matrix	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report
claim:e51b046dbfa30b7291fbad28	isInfinite	builtin.Float	CORE	STABLE_1_0	N1-PUBLIC-ebbb5cbaa9128cf282edd620	NORMATIVE_STABLE_PROFILE	Binary64 actual receiver and once-evaluated arguments; classifiers include IEEE subnormal/NaN/infinity/signed zero; explicit rounding modes restore caller control word; finite round magnitude <2^63; approxEquals preserves two source arguments with Vector<Float> tolerance [absolute,relative], exactly two lanes (runtime shape checked); nonnegative/non-NaN tolerances, identical infinities equal and distinct infinities unequal; Uncertain methods claim only exact typed operands; native registry identity and runtime profile are explicit; serialized interface metadata is verified by the separate metadata suite
claim:e664b92dda5c99ae936f11a7	round	builtin.Float	CORE	STABLE_1_0	N1-PUBLIC-18f0ec86930d0a201dc36535	NORMATIVE_STABLE_PROFILE	Binary64 actual receiver and once-evaluated arguments; classifiers include IEEE subnormal/NaN/infinity/signed zero; explicit rounding modes restore caller control word; finite round magnitude <2^63; approxEquals preserves two source arguments with Vector<Float> tolerance [absolute,relative], exactly two lanes (runtime shape checked); nonnegative/non-NaN tolerances, identical infinities equal and distinct infinities unequal; Uncertain methods claim only exact typed operands; native registry identity and runtime profile are explicit; serialized interface metadata is verified by the separate metadata suite
claim:e6f03d9025ad1fba7a3c50c7	storageId	builtin.Tensor	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.
claim:e7f93db4bceb04c0ad2147b4	breadthFirst	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-1b3348c920fb0f7fb2c1569e	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Graph.breadthFirst; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:e8149ff28098a7f2e0908db7	mask	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-b6f9e3ee885433daa0757966	NORMATIVE_STABLE_PROFILE	Contextual alias for g170-scan:mask; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed.
claim:e9be758e3cbeade32a42f841	row	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:Layout.row(children)
claim:ea1c3af532dae0be53acddcd	sin	std.math	STDLIB	STABLE_1_0	N1-PUBLIC-e6cffe71f40e9581e11cc286	NORMATIVE_STABLE_PROFILE	Literal Int64/binary64 operands; at most 128 complete statements; independent arithmetic trace and return matrix
claim:ea7a3a79b3cc7c4a89f71f6e	elementCount	builtin.Tensor	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.
claim:eac52e4a95d35b1330df17ef	new	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-4839382e0102155bb8c0ab91	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Dict<Int,Int>.new,g008-public:Set<Int>.new,g008-public:Hasher.new; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:ebc047cacea7df56097706f2	Regex	std.regex	STDLIB	STABLE_1_0	N1-PUBLIC-1377584979be2e237ceced3d	NORMATIVE_STABLE_PROFILE	Actual owned typed Regex.compile(pattern) with the current default options, Regex.escape(Text), and isMatch(Text), reusing native pattern_find rather than a Python runtime or fixed report. Initial public native profile is Unicode literal patterns and escaped punctuation only: 256 pattern bytes, 4096 text bytes, 65536 search steps. Regex metacharacter operators/captures and custom options are explicitly rejected in this source profile; the wider SDK model is not counted as native source coverage. Independent Python re search/escape oracles, two live values and explicit return variations are executed.
claim:ebc56343af6bbadff156dda5	project	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-62077b509cce17098e5acb63	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Row.project; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:ebca1d83f744c097e92b7ec3	textInput	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:event.textInput()
claim:ec314620f2a192265d5e39d2	new	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:Button.new(label); g018-declaration:TextInput.new(value); g018-declaration:Label.new(text)
claim:ec6979e772820bedad52b29f	Text.trimEnd	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-6c82b3440ffac59c78afff4d	NORMATIVE_STABLE_PROFILE	trimEnd(); input bytes; ; borrowed view; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:ecf1a19f6e84236aeb8d2d52	dtype	builtin.Tensor	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.
